image_uid,n_subjects_screening,n_subjects_sternberg,first_path,sternberg_rate,category,category_clip,category_p,p_cat_face_person,p_cat_animal,p_cat_landmark_place,p_cat_landscape_nature,p_cat_object,p_cat_vehicle,p_cat_food,p_cat_scene_with_people,p_cat_cartoon_art,attr_famous,attr_face_visible,attr_single_object,attr_indoor,attr_natural,attr_text_present,attr_colorful,attr_emotional,attr_child,attr_smiling,fine,fine_p,category_overridden,luminance,rms_contrast,michelson_contrast,colorfulness,saturation,hue_entropy,gray_entropy,edge_density,spectral_slope,high_freq_energy,edge_com_x,edge_com_y,aspect,clip_centroid_dist,clip_nn1_dist,clip_nn5_dist,clip_mean_dist,clip_cat_typicality,resnet50_centroid_dist,resnet50_nn1_dist,resnet50_nn5_dist,resnet50_mean_dist,resnet50_cat_typicality,dinov2_centroid_dist,dinov2_nn1_dist,dinov2_nn5_dist,dinov2_mean_dist,dinov2_cat_typicality,alexnet_fc7_centroid_dist,alexnet_fc7_nn1_dist,alexnet_fc7_nn5_dist,alexnet_fc7_mean_dist,alexnet_fc7_cat_typicality
img_0000,10,0,images/sub-01/ses-1/image_1.png,0.0,face_person,face_person,0.9332768,0.9332768,0.02544413,0.0013797439,0.0013372299,0.01805946,0.0017979953,0.0047558355,0.008091075,0.0058576935,0.8448273,0.9951037,0.98342705,0.6900131,0.8425484,0.19436303,0.40504003,0.086727336,0.022786446,0.43338138,tv host,0.41418618,False,0.4458129703998565,0.1524979919195175,0.7337930689130071,83.89002990722656,0.5523604154586792,1.6609963178634644,4.9867786999588315,0.009425,-2.738701615217382,0.0394728779792785,0.4868764321584908,0.5361134447450603,1.3333333333333333,0.3486215997086468,0.28072955407842326,0.3031186584122375,0.5411669116304005,0.730609868616696,0.5286018929783889,0.2685856803802955,0.3096540752657707,0.8283973856738261,0.572464708146731,0.5449690704633336,0.29048178016410053,0.422248406355056,0.911211916927436,0.46055542261508636,0.46513053203116306,0.32517269244862224,0.34424563196863023,0.8277083915860877,0.6255191549174991
img_0001,11,1,images/sub-01/ses-1/image_2.png,0.09090909090909091,face_person,face_person,0.9440684,0.9440684,0.010433402,0.0013577925,0.001713068,0.017671915,0.0011209573,0.006494206,0.013336661,0.0038036678,0.9486815,0.99914527,0.94870263,0.7424848,0.8000105,0.83799994,0.34160134,0.19961315,0.090370744,0.1325334,tv host,0.41964057,False,0.3951443135738373,0.2472986727952957,0.9999999885110296,51.5396614074707,0.3172567784786224,2.34524917602539,5.542243575131472,0.0208,-2.9330226731093045,0.0275634862482547,0.5224478557619237,0.4935948142418022,1.3333333333333333,0.3223979334908379,0.22301402601052267,0.269912279331617,0.5225768140762791,0.7431953564964618,0.39944560474455315,0.29964140771484526,0.3420746662278839,0.7805772654287131,0.7209416881885542,0.6236391976122742,0.33159562602271464,0.48814168753422515,0.9270694630884498,0.44329897620979863,0.46837169303740767,0.2001268596743332,0.30144407859258815,0.8287702015189616,0.6513376535626594
img_0002,12,1,images/sub-01/ses-1/image_3.png,0.08333333333333333,face_person,face_person,0.97670335,0.97670335,0.0067282286,0.000409655,0.0010040163,0.0040783323,0.0010259006,0.0008734216,0.007834593,0.001342431,0.70883256,0.9989157,0.9907273,0.34441328,0.85838926,0.31500086,0.6871993,0.5246392,0.035740476,0.2578012,actor,0.1933618,False,0.3930331170558929,0.2187804579734802,0.911366520949976,40.8458366394043,0.3919033408164978,1.8653756380081177,5.600790670362861,0.0152916666666666,-2.801611642129191,0.0239633433520793,0.4942375649717134,0.5261759606652268,1.3333333333333333,0.32078695942251123,0.19958720323306556,0.24790059282214633,0.521434785923594,0.7556233963426155,0.5304134861149679,0.2685856803802955,0.2837930701805359,0.8290681280961354,0.5940562480819831,0.5126724329416948,0.2670028555650933,0.3484641073715605,0.9047018801586467,0.5618140456855001,0.5363118233358479,0.2896665518349286,0.3311801327827061,0.8510275053223383,0.552300457507295
img_0003,13,2,images/sub-01/ses-1/image_4.png,0.15384615384615385,face_person,face_person,0.9549042,0.9549042,0.010571004,0.0010146948,0.0024374714,0.009280304,0.0027881912,0.0010654903,0.01564825,0.0022904433,0.93661076,0.994638,0.96039385,0.36721754,0.52751714,0.19185054,0.51430833,0.4269034,0.24107665,0.25726655,actor,0.69308853,False,0.3931104242801666,0.2695851624011993,0.9778935610305896,49.95133209228515,0.372791051864624,2.187988519668579,5.618111144741346,0.0166333333333333,-2.7781419624770853,0.0200978275388479,0.4774032699719915,0.5301327783708633,1.3333333333333333,0.34071099680941797,0.29447288669908755,0.3061072334195086,0.5355590428302435,0.7429495467787087,0.3925466084952818,0.1969431673638914,0.20449810623189926,0.7780229118256317,0.7968232651827027,0.5280179551998865,0.3154414534288842,0.36920890839766446,0.9077950787639247,0.5582479824940139,0.4009449710616255,0.212304827595708,0.2305400525066446,0.8066810911671194,0.7719231814511995
img_0004,13,3,images/sub-01/ses-1/image_5.png,0.23076923076923078,face_person,face_person,0.89846426,0.89846426,0.04204851,0.0033386594,0.010771282,0.013098571,0.006115265,0.0018872549,0.011297986,0.012978306,0.83276165,0.9158148,0.97049487,0.4815443,0.4215695,0.08902286,0.6009671,0.70831114,0.05149042,0.12266642,musician,0.5504354,False,0.557986319065094,0.2895659804344177,0.9915665442031673,44.35938262939453,0.2816691994667053,1.8865140676498413,5.633213419577788,0.0288583333333333,-2.8981229105227344,0.0232307128608226,0.4442509665369684,0.4912857729168423,1.3333333333333333,0.32860559303236503,0.28418574927303686,0.3022161427528425,0.5269774572015103,0.7395757194576382,0.4020328916935014,0.35718091573826616,0.40891708257577253,0.781535208512238,0.6587352417297874,0.5398113364709507,0.5066717862976229,0.5255404734832674,0.9101722719206901,0.5089554711591117,0.42265055791490314,0.38377072128954604,0.39385610110308733,0.8137918788371141,0.6978908135817148
img_0005,13,0,images/sub-01/ses-1/image_6.png,0.0,face_person,face_person,0.7343644,0.7343644,0.0258793,0.011623582,0.002948874,0.041315183,0.0035063927,0.0050844983,0.12635154,0.04892628,0.21395944,0.9872097,0.855416,0.39543825,0.23103358,0.24633956,0.8419033,0.42262888,0.023702046,0.052079897,fictional movie character,0.5312599,False,0.4038551151752472,0.2391400933265686,0.7964827540882801,40.33669662475586,0.2588991224765777,2.9156432151794434,5.541257571064028,0.0465833333333333,-2.8305601105965503,0.0341884940862655,0.4452160111196576,0.5092959848944929,1.3333333333333333,0.2725436690733458,0.2848993614564369,0.3128295863711409,0.4872348587862621,0.7440963102645988,0.5309072055957151,0.35718091573826616,0.445837047026027,0.8292509277511855,0.4884995629235306,0.5753249117739738,0.5031145888889779,0.5415819508478378,0.9173307471910319,0.4535562375602658,0.5711064992081936,0.5364070843679738,0.5837348119137538,0.8624263011184159,0.4082211112650461
img_0006,16,1,images/sub-01/ses-1/image_7.png,0.0625,face_person,face_person,0.9132805,0.9132805,0.020383626,0.0018284795,0.0018600567,0.017164046,0.0046609645,0.005621274,0.02997997,0.005221128,0.8025528,0.9850697,0.98062736,0.21199995,0.41214326,0.5799009,0.53006834,0.54303795,0.055469826,0.37583888,actor,0.67058396,False,0.5568504333496094,0.2260303199291229,0.8701730476949558,29.632892608642575,0.1225716695189476,2.7530596256256104,4.758248433214922,0.02365,-2.8845210031550463,0.026923207566142,0.4958674164517151,0.5492448776874984,1.3333333333333333,0.3502374530107789,0.2468828173419566,0.2885420374131824,0.5423123986980853,0.7450619973994465,0.45088414505958696,0.29388681548860696,0.3152223933058726,0.7996223867831188,0.6610978361122052,0.4957846833653079,0.3128118250285389,0.3976109277033384,0.9012978146236287,0.5696910933652803,0.38451516429985944,0.15006881130336958,0.19286398318583653,0.801298658149681,0.777501219660576
img_0007,13,1,images/sub-01/ses-1/image_8.png,0.07692307692307693,face_person,face_person,0.7167802,0.7167802,0.02467307,0.002370939,0.000747606,0.050740507,0.011970484,0.0045264084,0.09485073,0.093340136,0.18674015,0.92465645,0.73814446,0.8652138,0.15959463,0.18438053,0.32697576,0.89371467,0.024490573,0.0429871,politician,0.23829177,False,0.509848415851593,0.2534341216087341,0.9736969886203418,27.351364135742188,0.2472592890262603,3.0518975257873535,5.745366156232313,0.02745,-3.0663773383855615,0.0197100043296813,0.5153256033102168,0.5502559233092126,1.3333333333333333,0.24939726708456378,0.2642929814788777,0.31659042162390777,0.4708262503398142,0.7638046987395786,0.3920609479183226,0.31736641187221004,0.3621744715317773,0.7778430959799917,0.696476683448934,0.452795299866684,0.4098945349114238,0.47445634348534166,0.892632439875062,0.5683346305753559,0.4778357816450699,0.4381516013348489,0.4775388268711067,0.8318706532613634,0.5782683259635226
img_0008,12,0,images/sub-01/ses-1/image_9.png,0.0,face_person,face_person,0.57629603,0.57629603,0.03135011,0.002828439,0.0016617294,0.029395198,0.004004892,0.003786588,0.2907431,0.05993384,0.50162935,0.9861829,0.9482176,0.76703167,0.27971548,0.27818477,0.6296879,0.6581288,0.041978206,0.04547727,fictional movie character,0.81569976,False,0.2850612998008728,0.2843014597892761,0.9999999898088056,39.74589920043945,0.4409448504447937,3.2093937397003174,5.266708117343475,0.0442166666666666,-3.205212951745558,0.0193202123045921,0.5391331492866775,0.5188791227945936,1.3333333333333333,0.2910466122269667,0.22915218794759307,0.28528160026924454,0.5003516943731403,0.7760280336958354,0.37597449823740536,0.16917811090862667,0.20531435631584163,0.7718870874218507,0.7698522845473665,0.5088233345978841,0.3809636258748976,0.4344329118481829,0.9039260169831659,0.5591224218082893,0.37764029222527773,0.2619736767184869,0.2877741396079851,0.7990464382068994,0.7460298891042763
img_0009,10,1,images/sub-01/ses-1/image_11.png,0.1,face_person,face_person,0.70451444,0.70451444,0.027352285,0.0059786625,0.002777898,0.07924344,0.008971082,0.005159191,0.11980439,0.046198666,0.25387508,0.9719425,0.98035,0.5863702,0.09667996,0.78772616,0.66142845,0.35700864,0.24441828,0.088976465,politician,0.4776158,False,0.455033391714096,0.2297869175672531,0.874022396595438,63.538089752197266,0.3630058467388153,3.1716387271881104,5.4565284113374695,0.023625,-2.8877316208437027,0.0240038949996233,0.4982681909907855,0.581109661398425,1.3333333333333333,0.27001348656612356,0.22664918079398677,0.26607170509278416,0.48544119884381476,0.7380396669279605,0.448653276525785,0.23349876077523468,0.2867543247187541,0.7987964076302936,0.6137894636565479,0.4714371006088811,0.23463237021335204,0.2996618992636083,0.8963900696960251,0.5853073357455004,0.4118289563247335,0.14137246775556955,0.20771149707977124,0.8102467035015136,0.7386435981802411
img_0010,16,0,images/sub-01/ses-1/image_12.png,0.0,face_person,face_person,0.85739404,0.85739404,0.015315182,0.0056700176,0.0013150781,0.06256479,0.007148637,0.004552903,0.033862922,0.012176533,0.19344419,0.93269473,0.6737713,0.54524744,0.117085606,0.7569529,0.5042209,0.46466953,0.060434867,0.027268974,politician,0.6571682,False,0.3997928500175476,0.1746062040328979,0.876621681169588,68.88909912109375,0.4848782420158386,1.9530816078186035,5.2995088080238855,0.0203,-2.7277048855005885,0.0506740845739841,0.4932433026190292,0.5157618222618875,1.3333333333333333,0.2708096819478051,0.22084148263969228,0.24751904196981173,0.48600562601790487,0.7380691141922535,0.4416809172669438,0.2668773929774463,0.308673722533152,0.7962148913703474,0.611598122889395,0.43256170845722663,0.3938582125756436,0.4274556349496151,0.8885539526346496,0.6149925549929114,0.428040360326704,0.2366285614407213,0.2567480889453276,0.8155575873983527,0.7020087092669597
img_0011,16,0,images/sub-01/ses-1/image_13.png,0.0,face_person,face_person,0.90755254,0.90755254,0.023411008,0.0046985634,0.0017552127,0.026775198,0.0060379216,0.0023110637,0.023870835,0.003587627,0.46993405,0.9458858,0.847136,0.57829237,0.19293316,0.752062,0.20106398,0.5643048,0.12526588,0.08784036,politician,0.7502555,False,0.532099187374115,0.330104649066925,0.9822071335840892,61.82617950439453,0.3635497391223907,2.764451503753662,5.771491483520631,0.0263166666666666,-3.7587829210178265,0.0113040693104267,0.566211156833206,0.5230517968378833,1.3333333333333333,0.3047698356726438,0.1359349771201177,0.20192679735157454,0.5100801610373052,0.7476183294900819,0.44047559255338653,0.28741692365541405,0.301355002970609,0.79576861985291,0.6824688744378311,0.5053549536926469,0.266890903990168,0.346147213824591,0.9032268950635501,0.5529975370566578,0.39381234814517563,0.2722332103310433,0.3175623922187621,0.804344431604222,0.7325128731843125
img_0012,1,0,images/sub-01/ses-1/image_14.png,0.0,animal,scene_with_people,0.50802714,0.04780241,0.4136917,0.011351839,0.003680801,0.005816061,0.00249471,0.002922174,0.50802714,0.0042131827,0.8566445,0.3354469,0.44594845,0.19110347,0.47047812,0.01850997,0.4740933,0.68792003,0.010768413,0.29160574,dog,0.6228585,True,0.5241107940673828,0.2409853190183639,0.8822770350210232,34.79947280883789,0.2132067382335662,2.5708281993865967,5.838201524069562,0.125275,-2.477983669442766,0.1255283057689666,0.5095252128652388,0.4744770849738474,1.3333333333333333,0.3667627705324259,0.3704933624464877,0.40668151326537244,0.5540272848733684,0.6142373675069008,0.6522849767503553,0.7161142122716484,0.7337826408664437,0.8741910517751126,0.34573631115734044,0.9380323697953088,0.8426603228831137,0.8744721390820303,0.9904417293002662,0.04270094641382693,0.7823200601781652,0.6716458319434833,0.7319822051319533,0.9316202277896102,0.2547095594408234
img_0013,11,0,images/sub-01/ses-1/image_15.png,0.0,face_person,face_person,0.94128376,0.94128376,0.009130031,0.0015705709,0.0005240844,0.015240748,0.003577104,0.0014121725,0.02353116,0.0037303069,0.29919675,0.9824326,0.9748198,0.31633586,0.11072142,0.9099217,0.49085194,0.53288335,0.2477961,0.7919075,politician,0.44165793,False,0.4660344123840332,0.3310039043426513,0.9678347783409086,57.1550407409668,0.457589328289032,2.7334542274475098,5.6660327710716025,0.022575,-2.8894461077314144,0.0171237960457801,0.5381388614962672,0.5069769043803926,1.3333333333333333,0.3040442079651835,0.0947075295596781,0.24325791411835365,0.5095657596657495,0.7370587234437578,0.4008337080088299,0.16556906899729007,0.20518406990735194,0.7810912107109605,0.7691580976319392,0.45865900651831915,0.39293680906994133,0.43504698569365363,0.8938143878681916,0.6412076456193267,0.368893481622818,0.18696645106090537,0.20140448997843502,0.7961809679754712,0.8142995244090439
img_0014,11,0,images/sub-01/ses-1/image_16.png,0.0,face_person,face_person,0.93325144,0.93325144,0.014249273,0.00694221,0.0006173172,0.014653105,0.0013795698,0.0012647527,0.01091378,0.016728597,0.42255536,0.9322625,0.93805087,0.6563968,0.2973157,0.24372645,0.013271464,0.4101415,0.10123782,0.03826416,politician,0.23962805,False,0.4880395531654358,0.226673811674118,0.8008658034185522,0.0,0.0,-0.0,5.122712082016498,0.0238416666666666,-2.7043625745320607,0.0283213406801223,0.5278163557904952,0.5083874709850765,1.3333333333333333,0.3830374985485524,0.33009277717862806,0.36459823918699097,0.5655645268048994,0.6399505056730086,0.5505768008908074,0.36792155849780706,0.423906324476664,0.8365335960985525,0.5192913276894014,0.6369104070512268,0.4024501378329962,0.487726092010894,0.9297445422311625,0.40633693575767,0.461317302198645,0.34822401367844724,0.391189027239117,0.8264591709195738,0.6298527944446868
img_0015,13,1,images/sub-01/ses-1/image_17.png,0.07692307692307693,face_person,face_person,0.8826027,0.8826027,0.041414965,0.0026966548,0.0029639788,0.01851768,0.0050134268,0.005067002,0.025282828,0.016440839,0.95882034,0.98460126,0.9485796,0.5526161,0.43129504,0.37468162,0.8069885,0.7477498,0.15472765,0.08937477,musician,0.32451788,False,0.4830287098884582,0.2863964736461639,0.9819681566247422,52.50926208496094,0.4036652743816376,2.322542905807495,5.077707189672037,0.0326666666666666,-3.4189724306776386,0.0301638469099998,0.40847394133086,0.4363770657823375,1.3333333333333333,0.3139064689545774,0.29126617322799087,0.3269084741278928,0.5165571693479138,0.7464669792427698,0.3972894105578516,0.25672120835335965,0.3013499250518666,0.7797789344555187,0.758551571046197,0.49683274841304526,0.3814435288572088,0.42023191386330955,0.9015090732102937,0.5458806566776242,0.39775652233077863,0.27591893918532606,0.2901350896305515,0.8056365498665329,0.7610621604879984
img_0016,11,1,images/sub-01/ses-1/image_18.png,0.09090909090909091,face_person,face_person,0.8873823,0.8873823,0.047837798,0.0013989703,0.0025091833,0.014542279,0.002074239,0.0022841885,0.0024626467,0.039508384,0.8411785,0.9429703,0.96519643,0.5996472,0.36510777,0.3520212,0.10086512,0.72776914,0.37666792,0.9741943,musician,0.47713783,False,0.1862109005451202,0.2997519373893738,0.9999999894942612,26.113115310668945,0.1944645345211029,2.1210739612579346,3.35749632574796,0.02935,-2.859126105160419,0.0198346301913261,0.3801245919922065,0.5561611319772649,1.3333333333333333,0.30248242142739856,0.3129929509463637,0.3518693655210024,0.5084586008171361,0.734145731315146,0.41963315200606444,0.29964140771484526,0.35763587594968127,0.7880517055097997,0.7054391269899218,0.5911565139717299,0.4862389707160254,0.5454393838829169,0.9205219249830602,0.45283146413263725,0.423374681980184,0.3518579628347378,0.37109302663459476,0.8140291031291709,0.7085853120235275
img_0017,13,1,images/sub-01/ses-1/image_19.png,0.07692307692307693,scene_with_people,scene_with_people,0.48063296,0.30585754,0.03305454,0.017732147,0.025087263,0.07831539,0.012915663,0.030370185,0.48063296,0.016034272,0.85887843,0.3867702,0.63866276,0.5662945,0.6244873,0.6195486,0.11556827,0.19866012,0.064352624,0.14005458,couple,0.83387804,False,0.4755632877349853,0.3906786739826202,0.9830931478591828,29.40414810180664,0.2003196328878402,2.3348894119262695,5.1444145062015885,0.0956416666666666,-2.841428283046275,0.056315641850233,0.5260536279875629,0.504129242309792,1.3333333333333333,0.2702005926554978,0.23853750187383527,0.30489670648034906,0.4855738393535569,0.7067657913045019,0.36792043226716,0.3801732109324808,0.4147587784688618,0.7689050692140968,0.5339261493466647,0.6480407943044401,0.4465145691804777,0.49221741332064795,0.9319880956110067,0.23625921525519344,0.5133445654927485,0.3514280919054231,0.4323017299573385,0.843503392061165,0.4765143027210158
img_0018,15,2,images/sub-01/ses-1/image_21.png,0.13333333333333333,face_person,object,0.8377268,0.117655315,0.0068126246,0.002034909,0.0033465868,0.8377268,0.0024103273,0.0028732966,0.020804545,0.006335511,0.21913639,0.9922691,0.9801471,0.12750676,0.07313807,0.9527001,0.21397805,0.3847067,0.05865764,0.10910919,phone or computer,0.31987843,True,0.2780926823616028,0.3088119924068451,0.9749514573172284,33.26030349731445,0.2926817238330841,3.2453103065490723,4.966165587777367,0.0475833333333333,-2.6082232154614933,0.0280282665044069,0.5552907271967268,0.4851601399801167,1.3333333333333333,0.3093485102652176,0.23997647271748945,0.3007648469040662,0.5133260080000276,0.6933587601520488,0.5486323379964972,0.5195944901566971,0.5536353343043359,0.8358136586437868,0.43515927158432033,0.7035744856719384,0.6815463033870599,0.7073464936958509,0.9431820278730508,0.29076062580017625,0.5782788495175911,0.5371817163527384,0.5753528330420101,0.8647759754437264,0.4067463538564628
img_0019,16,1,images/sub-01/ses-1/image_22.png,0.0625,face_person,face_person,0.32207632,0.32207632,0.08916143,0.011939785,0.0047321836,0.25065538,0.054114945,0.011024271,0.19063254,0.06566319,0.53181016,0.62805593,0.9931931,0.7622285,0.20784897,0.5467755,0.04369712,0.80564594,0.48268625,0.45278782,scientist,0.97266483,False,0.3742955029010772,0.2358995974063873,0.9920948512006372,0.0,0.0,-0.0,5.710700222940327,0.0558416666666666,-2.8401301588582784,0.0661084204912185,0.5260432753683585,0.4690475426181844,1.3333333333333333,0.3263075559204299,0.3243573926610792,0.3331546590938235,0.5253483663742006,0.658648569966181,0.604602554770185,0.4624751279441319,0.5347323647754709,0.8565366333658307,0.36588586381555877,0.7510849205633395,0.6695493693777206,0.703934559185947,0.9527587114469045,0.22598953007940972,0.7253228549608668,0.5725017488186792,0.6668690801001135,0.9129478451066182,0.16828625051825333
img_0020,13,4,images/sub-01/ses-1/image_23.png,0.3076923076923077,face_person,face_person,0.83557755,0.83557755,0.017069448,0.0043105176,0.0018709284,0.11032647,0.0032413797,0.004324517,0.018924525,0.0043545794,0.18954101,0.98812675,0.99150014,0.15984525,0.12856358,0.8818047,0.35226226,0.508372,0.2466765,0.44278896,scientist,0.48572728,False,0.3855177164077759,0.1686268597841262,0.7377854423669531,93.56800079345705,0.4946645498275757,1.8157087564468384,5.163232026362483,0.0126416666666666,-2.774234963383234,0.0368664227426052,0.5000724784465816,0.5482703506497036,1.3333333333333333,0.2917461177053262,0.315655596869278,0.33077258758045236,0.5008475775564577,0.7333239370439572,0.4127367894022569,0.3424427434729972,0.35468640886099595,0.7854983270140439,0.6895923138301042,0.604777311408204,0.3608134915178024,0.449002052931616,0.9232674706167897,0.4608732416005159,0.4250539194927605,0.39315669411124776,0.4191770215414975,0.8145792242330203,0.6657165783425188
img_0021,13,2,images/sub-01/ses-1/image_24.png,0.15384615384615385,face_person,face_person,0.8605451,0.8605451,0.06440917,0.0075342567,0.001758411,0.007792941,0.002083331,0.0029541287,0.037125677,0.015796974,0.88929474,0.94761336,0.62931424,0.8750671,0.5370376,0.5825991,0.9102001,0.37810647,0.027952947,0.09510739,athlete,0.83623004,False,0.2468967735767364,0.2350320070981979,0.9903200279396644,80.29191589355469,0.518007755279541,2.800865888595581,5.2437832298050315,0.09385,-1.7899110744434656,0.1371916681528091,0.4978048308889869,0.6133419640134233,1.3333333333333333,0.34370688540420546,0.2639849892491155,0.31233877200814836,0.5376828443145897,0.7025095800461434,0.6434754319119398,0.2156678112028957,0.36418712033954437,0.8709293174899414,0.39893905074009717,0.800578514321801,0.17881034649321437,0.4131617277333315,0.9627351405711816,0.2135491817686415,0.6352686889796804,0.3723651685322691,0.44265614544182813,0.8834459450926145,0.3220052445612296
img_0022,13,2,images/sub-01/ses-1/image_25.png,0.15384615384615385,face_person,face_person,0.8474554,0.8474554,0.04774746,0.0049051107,0.0041429526,0.046068378,0.0050932076,0.00935545,0.018607484,0.016624568,0.7209362,0.9504919,0.8365762,0.43184063,0.18912295,0.7717195,0.7204697,0.38946304,0.053367082,0.4754407,athlete,0.77662086,False,0.2584624290466308,0.1609820127487182,0.99999998695072,72.67211151123047,0.4928794205188751,2.7159018516540527,5.038690507771241,0.0189,-2.7228823233974753,0.0387329831719398,0.4990339247792299,0.4977514528684919,1.3333333333333333,0.2861822450517255,0.35088615607644846,0.3594264535910417,0.49690331840710605,0.7347260992486842,0.5071847358585273,0.5291505477995129,0.5555072371878927,0.8204676824995911,0.43793102925128286,0.750970458123756,0.6631591869554349,0.7130841060819593,0.9527356392403988,0.2340338126657892,0.5266305830170817,0.46528612718805673,0.501301200140927,0.8478559143050448,0.49218243446568066
img_0023,13,2,images/sub-01/ses-1/image_26.png,0.15384615384615385,face_person,face_person,0.9395928,0.9395928,0.015984396,0.00084590196,0.002267822,0.01816185,0.0012694375,0.0078600515,0.0059278635,0.008089936,0.8336177,0.99621636,0.9490557,0.37502757,0.82760406,0.7744968,0.22364683,0.0756896,0.06072361,0.9193889,tv host,0.6638204,False,0.3192873299121856,0.3007694780826568,0.9999999876930538,59.567420959472656,0.4791195392608642,2.136500358581543,5.120099183835263,0.044575,-2.846898817497637,0.0397759489715099,0.5108824429689774,0.4788618704868241,1.3333333333333333,0.3778142234029829,0.22301402601052267,0.31001729257917876,0.5618617190547683,0.6784004961699316,0.5155865897027243,0.28092239221324267,0.33346390716033725,0.8235784691798644,0.6208456624072298,0.5397001099394354,0.3988085923867414,0.4689195511682581,0.9101498519765291,0.5008044928148763,0.4765148921133239,0.31236162984351723,0.38062397091027267,0.8314379275737674,0.6354566314119796
img_0024,14,0,images/sub-01/ses-1/image_27.png,0.0,vehicle,vehicle,0.98192596,0.0014558448,0.0076135024,0.0012103035,0.0005562797,0.005281843,0.98192596,0.00038070744,0.00028433293,0.0012913751,0.79076517,0.46354952,0.89270824,0.82854277,0.3592495,0.65431124,0.487184,0.1572283,0.13051295,0.7274282,car,0.82270986,False,0.4846964478492737,0.2436703145503997,0.9479942596137304,48.97852325439453,0.360815942287445,1.9138972759246824,5.769126444760387,0.05485,-2.323257468863939,0.0596824996173381,0.5119181436876454,0.507586137012344,1.3333333333333333,0.362293980707478,0.19562725205269715,0.2639888598297112,0.5508593358114545,0.7495486820508036,0.6822825562790399,0.23065678477218876,0.32831765058354534,0.8852976566469317,0.6861959185916777,0.9506476624732879,0.3366360757927588,0.5365108762688886,0.9929845952295029,0.4056760951809713,0.8085786478245138,0.43487478322046125,0.5192719440144935,0.9402225863680389,0.5341491937694709
img_0025,3,0,images/sub-01/ses-1/image_28.png,0.0,face_person,face_person,0.61319375,0.61319375,0.17100812,0.0062012067,0.022923768,0.1492527,0.0060942583,0.009458147,0.011471413,0.010396642,0.11945808,0.93809175,0.8050327,0.040818814,0.7337773,0.46031064,0.8626385,0.12264301,0.017855192,0.08567087,scientist,0.47639728,False,0.4040725231170654,0.1953013837337494,0.8270866015087671,62.908348083496094,0.2387621402740478,3.2474539279937744,5.576898501282854,0.0429083333333333,-2.3424432189800983,0.0863709226250648,0.5506430479409667,0.4952060668849186,1.3333333333333333,0.28519590787563387,0.2274406420019799,0.3381507183046532,0.49620409869570087,0.6737697190045344,0.5932261763940191,0.558495851262065,0.6039381106037162,0.8523245288733479,0.3307726006362631,0.7811736274678186,0.7058580223957481,0.7283433260253225,0.9588236953989409,0.20815248229085861,0.6672485532950245,0.5655875490119404,0.6748057453281172,0.893922603770346,0.29984316862690935
img_0026,15,2,images/sub-01/ses-1/image_29.png,0.13333333333333333,object,object,0.97070944,0.014345265,0.0041400264,0.0010490231,0.00039606311,0.97070944,0.0037435207,0.0034653023,0.00029798268,0.0018533397,0.44052282,0.7384094,0.9868951,0.24755655,0.1392836,0.8825351,0.14410484,0.026779408,0.06463007,0.57731247,phone or computer,0.6623902,False,0.8300039172172546,0.1942988485097885,0.7948746810130783,2.402906894683838,0.0091729098930954,3.621737957000733,4.261165434151023,0.0234916666666666,-3.098920706512741,0.0214071832597255,0.4523173925292506,0.5029369955752637,1.3333333333333333,0.24923349474647927,0.1629087128251132,0.24192551628155679,0.47071015125144244,0.8060987357985231,0.8513865415563506,0.2835673277326458,0.5878149338215669,0.9479084131224367,0.3446191673315211,0.945110436615755,0.8291993105056356,0.8533465762410701,0.9918684560058617,0.11361837411771998,0.7982970640538998,0.507816545978923,0.6228277446614533,0.936854321801027,0.4673665481548824
img_0027,5,0,images/sub-01/ses-1/image_31.png,0.0,face_person,face_person,0.94619936,0.94619936,0.025460718,0.0011474441,0.0013684134,0.013499821,0.0021777612,0.0025274812,0.004997273,0.002621681,0.8936048,0.9975731,0.9800362,0.75589716,0.44321722,0.31958362,0.27047193,0.13695745,0.03351794,0.06039525,tv host,0.47801736,False,0.7248373031616211,0.3448096513748169,0.8984195966477689,40.434513092041016,0.1713313162326812,1.599932074546814,3.935604716244855,0.0232,-3.089133527212087,0.0109281493350863,0.4994256451611514,0.4999212749437271,1.3333333333333333,0.32589409387140156,0.24322931591242591,0.26962696077902615,0.5250552609112756,0.7556327376999987,0.432326465367745,0.18836481692056495,0.2671066827169143,0.7927514052268244,0.7143940970663321,0.5185548444163673,0.4357116715641538,0.48093602644619404,0.9058875984850082,0.5496678917882888,0.3948088502600713,0.12952852525943626,0.22946583651530056,0.8046708874148674,0.7534616289813503
